サ,102924,株式会社山陰ディーゼル商事,690-0825,島根県松江市学園１−１６−４６,2019/12/19,
サ,502600,株式会社　山陰放送,683-8670,鳥取県米子市西福原１−１−７１,2018/03/20,http://www.bss.jp/
サ,104066,サンウィング株式会社,102-0072,東京都千代田区飯田橋４−３−２　第２木屋ビル３Ｆ,2018/10/14,http://www.swi.co.jp/
サ,228655,株式会社サンウインド,673-0001,兵庫県明石市明南町２丁目５番２１号,2018/11/16,
サ,503267,サンウェイテクノロジー株式会社,113-0033,東京都文京区本郷３丁目１５番９号,2018/10/28,http://www.sunway.co.jp
サ,102541,株式会社サンウェル,151-0061,東京都渋谷区初台１−４７−３　日本生命初台ビル６Ｆ,2019/04/19,http://www.sw-net.co.jp/
サ,503080,サンウエーブ工業株式会社,366-0032,埼玉県深谷市幡羅町一丁目１０番地１,2017/06/23,http://www.sunwave.co.jp
サ,225919,サンエー工業株式会社,176-0003,東京都練馬区羽沢３丁目３９番１号,2019/09/01,http://www.sanee.co.jp
サ,212364,株式会社サンエース,121-0831,東京都足立区舎人５−１７−９,2018/11/07,
サ,104499,株式会社サンエー精機,929-1173,石川県かほく市遠塚口２７,2019/08/08,http://www.san-ei-seiki.co.jp
サ,113758,サンエー精工株式会社,351-0033,埼玉県朝霞市浜崎１−３−６,2018/05/31,http://www.saney.co.jp/
サ,127849,株式会社サンエーテクノス,358-0014,埼玉県入間市宮寺２３５１−４,2019/04/05,
サ,224210,株式会社サンエーテック,981-3602,宮城県黒川郡大衡村大衡字尾西１０５番地の１,2019/02/01,
サ,103710,サンエー電機株式会社,601-8205,京都市南区久世殿城町２９５,2018/01/25,http://www.sun-eh.co.jp
サ,113487,サンエー電機株式会社,915-0802,福井県越前市北府４−６−３０,2017/07/21,http://www.sanei-electric.co.jp
サ,101701,株式会社サンエイ,391-0013,長野県茅野市宮川３８４２−５,2018/10/01,http://www.sanei-heat.co.jp
サ,123100,株式会社サンエイ,370-0524,群馬県邑楽郡大泉町古海７３６−２,2019/02/28,
サ,211878,有限会社三栄,733-0003,広島県広島市西区三篠町三丁目２番１１号,2017/10/20,
サ,126948,株式会社三栄機械,015-0051,秋田県由利本荘市川口字家妻１４６−３,2018/06/20,http://sanei-kikai.co.jp
サ,212614,サンエイグローバル株式会社,591-8022,大阪府堺市北区金岡町３００７番地１５,2019/05/15,
サ,222168,株式会社三栄建材,468-0067,愛知県名古屋市天白区池見１−１１９,2017/05/01,
サ,224555,株式会社三栄建設,581-0035,大阪府八尾市西弓削３丁目１番地,2019/04/01,
サ,228956,山英建設株式会社,665-0825,兵庫県宝塚市安倉西４丁目６００番地,2019/04/04,
サ,225974,三永建設興業株式会社,660-0814,兵庫県尼崎市杭瀬本町２丁目１８番１７号,2019/09/01,
サ,125248,三榮工業株式会社,550-0021,大阪市西区川口２−８−２５,2020/02/25,http://www.sun-way.co.jp/
サ,129134,三栄工業株式会社,409-0502,山梨県大月市富浜町鳥沢１８４５,2017/10/23,
サ,212507,株式会社サンエイ興業,234-0056,神奈川県横浜市港南区野庭町６７９−８トミーズビル２階,2019/03/06,http://www.saneikougyou.co.jp
サ,222757,山栄興業株式会社,153-0064,東京都目黒区下目黒２−１５−４,2018/03/01,
サ,223848,三栄工業株式会社,814-0165,福岡県福岡市早良区次郎丸２−１５−１,2018/12/01,
サ,228061,三瑛工業株式会社,080-0302,北海道河東郡音更町木野西通１１丁目１２番地,2018/05/17,
サ,229170,株式会社三栄工業,343-0047,埼玉県越谷市弥十郎６２−８,2019/07/04,
サ,102634,三栄工商株式会社,485-0057,愛知県小牧市小木西１−５７,2019/06/26,http://www.3ak.jp
サ,212361,株式会社サンエイ工務店,510-0002,三重県四日市市羽津中２丁目２−４,2018/10/31,http://www.sanei-k.jp/
サ,104371,三栄産業株式会社,245-0053,横浜市戸塚区上矢部町２２３９−２,2019/04/18,http://www.saneisangyou.co.jp/
サ,126824,三永産業株式会社,510-0852,三重県四日市市浜旭町４０,2018/04/26,http://www.sanei-s.co.jp/
サ,224669,株式会社三栄社,460-0003,愛知県名古屋市中区錦一丁目６番１７号,2019/04/01,http://www.3eisha.co.jp
サ,113007,株式会社三英社製作所,142-8611,東京都品川区荏原５−２−１,2017/10/01,http://www.san-eisha.co.jp/
サ,503087,株式会社三英社製作所,142-8611,東京都品川区荏原５丁目２番１号,2018/02/05,http://www.san-eisha.co.jp
サ,113203,三栄商事株式会社,461-0005,名古屋市東区東桜２−１７−６,2019/10/01,http://www.sanei-trading.co.jp
サ,121835,三栄商事株式会社,577-0016,大阪府東大阪市長田西６−２−１２,2018/06/13,
サ,126346,三栄実業株式会社,378-0035,群馬県沼田市井土上町１２５,2017/12/07,
サ,100761,株式会社三栄水栓製作所,537-0023,大阪府大阪市東成区玉津１−１２−２９,2017/05/31,http://www.san-ei-web.co.jp
サ,129149,三栄精機株式会社,146-0093,東京都大田区矢口２−３０−１６,2017/11/04,http://www.sanei-sk.co.jp/
サ,125807,株式会社三栄精機工業,144-0056,東京都大田区西六郷４−１０−７,2017/09/20,http://www.ss-sanei.co.jp/
サ,124603,株式会社三栄精器製作所,409-0112,山梨県上野原市上野原２３６２,2019/11/12,http://www.sanyeiseiki.co.jp
サ,103285,三栄精工株式会社,505-0053,岐阜県美濃加茂市加茂野町木野１０００,2018/01/17,http://www.san-ei-seiko.co.jp/
サ,123109,株式会社サンエイ製作所,570-0011,大阪府守口市金田町２−４５−１６,2019/05/01,http://www.saneiseisakusyo.com/
サ,123484,株式会社三永製作所,577-0836,大阪府東大阪市渋川町３−２−２,2017/06/12,http://www.sanei-ss.com/
サ,226879,有限会社三栄製作所,579-8063,大阪府東大阪市横小路町６丁目７番２８号,2017/07/01,
サ,500667,有限会社　三栄設備,379-2154,群馬県前橋市天川大島町３２２番地,2018/08/04,
サ,228467,三栄設備工業株式会社,160-0008,東京都新宿区三栄町３番地,2018/09/13,
サ,210587,株式会社サンエイテクニクス,464-0851,愛知県名古屋市千種区今池南１３番１５号,2018/10/06,
サ,121957,株式会社サンエイテック,277-0005,千葉県柏市柏７−１−１５,2018/07/22,http://www.san-ei-tech.co.jp
サ,100879,株式会社三栄テレコム,861-5514,熊本県熊本市北区飛田２−１２−９０,2017/09/20,http://www.sanei-t.com/
サ,123298,三栄電機株式会社,171-0014,東京都豊島区池袋２−６１−１,2019/12/12,http://www.sanei-elec.co.jp/
サ,102733,三栄電気工業株式会社,061-1270,北海道北広島市大曲２０７−４,2019/08/07,
サ,103247,三栄電子株式会社,103-0001,東京都中央区日本橋小伝馬町７−２,2020/02/19,
サ,113916,三映電子工業株式会社,384-0093,長野県小諸市和田９７１,2018/10/04,http://www.san-ei-elt.co.jp
サ,103565,株式会社サンエイト,435-0028,静岡県浜松市南区飯田町４４５−１,2018/01/21,
サ,103319,サンエイ糖化株式会社,478-8503,愛知県知多市北浜町２４−５,2017/07/31,http://www.sanei-toka.co.jp/
サ,120239,株式会社山栄堂,511-0078,三重県桑名市桑栄町２,2017/08/07,
サ,120355,三栄ハイテックス株式会社,435-0015,静岡県浜松市東区子安町３１１−３,2017/08/30,http://www.sanei-hy.co.jp
サ,500146,有限会社三栄ぷりんと,142-0053,東京都品川区中延６−１−２９,2017/11/15,http://www.sanei-print.co.jp
サ,223235,有限会社三栄リース,020-0854,岩手県盛岡市上飯岡４地割６６−１,2018/06/01,
サ,113688,サンエス潤滑株式会社,141-0021,東京都品川区上大崎２−１３−３２,2018/03/01,http://www.suns-j.co.jp
サ,226835,サンエス電気通信株式会社,084-8686,北海道釧路市星が浦大通１丁目７番１号,2017/07/01,http://www.sanesu.co.jp/
サ,125798,株式会社サンエストレーディング,154-0024,東京都世田谷区三軒茶屋１−６−１５,2017/09/15,http://www.sanes.co.jp
サ,503820,株式会社サンエスフィッティング,955-0002,新潟県三条市柳川新田８００−２,2017/09/02,http://www.sssf.jp/
サ,103399,サンエツ金属株式会社,939-1315,富山県砺波市太田１８９２,2017/09/09,http://www.sanetu.co.jp
サ,100207,サンエツ工業株式会社,124-0012,東京都葛飾区立石２−５−１５,2019/08/16,http://www.sanetsu-kogyo.com/
サ,113715,三悦工業株式会社,143-0024,東京都大田区中央６−２５−３,2018/03/09,
サ,227686,サンエツ設備（その他）,370-2132,群馬県多野郡吉井町吉井７２０−３,2018/03/23,http://www.citydo.com/prf/gunma/guide/sg/220000774.html
サ,229332,株式会社サンエツ総業,940-2111,新潟県長岡市三ツ郷屋町３０８番地１,2019/10/19,
サ,123453,株式会社サンエテック,543-0054,大阪府大阪市天王寺区南河堀町４−７１,2019/02/05,http://www.san-e.co.jp/
サ,501398,株式会社サンエフ,101-0063,東京都千代田区神田淡路町１−９−１,2018/10/03,http://www.sanefu.com
サ,103066,株式会社サンエム,981-2401,宮城県伊具郡丸森町小斎字石橋５−１,2020/03/05,
サ,502151,株式会社サンエムエテクニカル,530-0035,大阪府大阪市北区同心二丁目２１号,2020/01/31,http://www.3ma.co.jp
サ,222690,サンエム工業株式会社,177-0051,東京都練馬区関町北１−１５−５,2018/02/01,
サ,124409,有限会社サンエレクトロン,195-0056,東京都町田市広袴３−５−３,2019/08/06,http://www.sunele.jp/
サ,225841,株式会社サンエンジニアリング,272-0023,千葉県市川市南八幡４丁目１４番１５号　ＲＹＭビル３Ｆ,2019/08/01,
サ,113478,株式会社サンオー,641-0062,和歌山市雑賀崎２０１７−５,2017/09/16,http://san-oh-p.co.jp
サ,104164,株式会社三王,120-0005,東京都足立区綾瀬６−６−２０,2018/11/12,http://www.san-oh-web.co.jp/
サ,229361,株式会社三央,601-8432,京都府京都市南区西九条東島町１７−３,2019/10/31,http://www.san-oh.co.jp
サ,221393,株式会社サンオキ,174-0072,東京都板橋区南常盤台２−１０−９,2019/04/01,
サ,127371,山海電機工業株式会社,120-0037,東京都足立区千住河原町２１−３−２０２,2018/09/06,
サ,113033,サン化学工業株式会社,431-2103,静岡県浜松市北区新都田４−４−６,2018/03/07,http://www.sunci.co.jp/
サ,124484,株式会社サンカ機工,515-0021,三重県松阪市古井町５５１−１,2019/09/14,
サ,127615,三化工業株式会社,102-0072,東京都千代田区飯田橋４−４−８　東京中央ビル,2018/12/13,http://www.sanka-kogyo.co.jp
サ,504294,株式会社三我,236-0003,神奈川県横浜市金沢区幸浦２−２１−３,2019/10/28,www.t-sanga.com/
サ,129706,サンガテク株式会社,992-0116,山形県米沢市大字竹井２００−２,2018/12/14,http://www.sangatech.co.jp/
サ,103703,株式会社サンキ,399-8301,長野県安曇野市穂高有明９４３３,2016/11/30,http://www.sanki-tec.co.jp/
サ,103718,株式会社サンキ,243-0803,神奈川県厚木市山際５５３−１,2018/03/23,http://www.kk-sanki.jp
サ,120662,株式会社産機,455-0021,名古屋市港区木場町８−１２２,2017/11/25,http://www.sanki-web.co.jp
サ,212257,三貴株式会社,534-0027,大阪府大阪市都島区中野町４丁目１５番２０号,2018/07/11,
サ,213352,株式会社サンキ,591-8042,大阪府堺市北区大豆塚町１丁２５番２号,2017/07/22,
サ,213743,株式会社サンキ,456-0032,愛知県名古屋市熱田区三本松町６−５,2018/06/30,http://www.3ki.co.jp
サ,223078,三喜株式会社,539-0000,大阪府大阪市中央区南新町２−３−１２,2018/05/01,http://www.sanki-kk.com/
サ,503064,株式会社サンキ,761-8582,香川県高松市郷東町４６８番地１,2018/12/18,http://www.sanki-net.jp
サ,126336,三基エンジニアリング株式会社,243-0417,神奈川県海老名市本郷２２９８−２１,2017/12/06,http://www.sanki-eg.com
サ,125962,山喜機工株式会社,146-0092,大田区下丸子１−１６−２,2017/10/28,
サ,213616,三軌建設株式会社,812-0896,福岡県福岡市博多区東光寺町１丁目１３番５号,2018/03/03,
サ,228548,三貴建設工業株式会社,578-0976,大阪府東大阪市西鴻池町３−２−６０,2018/10/04,http://www.sanki-cr.com
サ,103234,三基鋼業株式会社,578-0965,大阪府東大阪市本庄西３−２−３３,2017/06/23,http://www.sanki-web.com/
サ,103416,三貴工業株式会社,859-1105,長崎県雲仙市吾妻町田之平名１０６−１５,2017/09/19,http://www.n-sanki.co.jp/
サ,213022,三機工業株式会社,104-8506,東京都中央区明石町８の１,2018/04/01,http://www.sanki.co.jp
サ,113418,株式会社三機工業所,457-0863,名古屋市南区豊４−１６−１５,2017/09/10,
サ,113446,三喜ゴム株式会社,542-0012,大阪市中央区谷町６−２−３６,2017/08/27,http://www.sanki-afi.co.jp
サ,113149,三喜産業株式会社,176-0013,東京都練馬区豊玉中２−１６−４,2018/09/10,http://www.sankisangyo.co.jp/
サ,225869,三喜産業株式会社,738-0004,広島県廿日市市桜尾２丁目２番５２号,2019/08/01,
サ,123371,株式会社三基精工,939-3552,富山市水橋肘崎６６８−５,2020/03/05,http://www.sankiseiko.com/
サ,123117,有限会社三機製作所,144-0031,東京都大田区東蒲田１−１３−３,2019/04/06,
サ,211732,産機設備工業株式会社,564-0051,大阪府吹田市豊津町３４番１４号,2017/06/29,
サ,228534,サンキ装工株式会社,811-0117,福岡県糟屋郡新宮町上府８９１番地１５,2018/09/28,
サ,223619,株式会社サンキット・エーイー,005-0802,北海道札幌市南区川沿二条３丁目３番６５号,2018/10/01,
サ,214058,株式会社サンキテクノ,220-0042,神奈川県横浜市西区戸部町３−７７,2019/03/08,
サ,213588,三機テクノサポート株式会社,104-6591,東京都中央区明石町８−１,2018/02/17,http://www.sanki.co.jp/sts/
サ,224964,山九株式会社,801-0852,福岡県北九州市門司区港町６番７号,2019/04/01,http://www.sankyu.co.jp
サ,229393,三久建設株式会社,930-0009,富山県富山市神通町３丁目１−６,2019/11/21,
サ,128777,株式会社三久工業,546-0022,大阪市東住吉区住道矢田６−９−２９,2020/02/13,http://www.sankyu-kogyo.co.jp/
サ,122406,株式会社三九商会,812-0887,福岡市博多区三筑２−１８−１,2018/09/05,http://www.kk39.co.jp/
サ,228027,山九プラントテクノ株式会社,104-0054,東京都中央区勝どき６丁目５番３号山九第二ビル,2018/05/17,
サ,128859,株式会社サンキョー,577-0065,大阪府東大阪市高井田中２−８−１９,2017/03/10,http://www.sankyo-neji.co.jp
サ,225470,サンキョー株式会社,668-0055,兵庫県豊岡市昭和町４番２２号,2019/06/01,
サ,229944,株式会社サンキョー室内装飾,102-0072,東京都千代田区飯田橋４−８−１３山商ビル,2017/09/11,
サ,103633,三協株式会社,132-0023,東京都江戸川区西一之江１−１１−３,2019/10/05,http://www.sankyokk.co.jp
サ,113345,株式会社三協,116-0014,東京都荒川区東日暮里２−１５−１０,2020/01/19,http://www.sankyo-e.com/
サ,113593,株式会社サンキョウ,382-0033,長野県須坂市亀倉９２７−７,2017/10/07,
サ,120033,三協株式会社,462-0819,名古屋市北区平安１−１−５９,2017/07/05,http://www.sankyo-group.jp
サ,124328,株式会社三共,130-0025,東京都墨田区千歳２−１２−１,2019/07/05,http://www.k-sankyo.co.jp
サ,129314,三共株式会社,018-0402,秋田県にかほ市平沢字出ヶ沢１−１,2018/02/23,http://sanken-web.co.jp
サ,211264,株式会社三恭,264-0017,千葉県千葉市若葉区加曽利町１３２４−９,2019/07/01,
サ,103037,三協インタナショナル株式会社,103-0003,東京都中央区日本橋横山町９−１４,2019/10/11,http://www.sankyointernational.co.jp
サ,123205,株式会社三共エクセル,379-2312,群馬県みどり市笠懸町久宮６８,2019/08/07,http://www.sankyo-excel.co.jp
サ,126428,三協エンジニアリング有限会社,231-0033,横浜市中区長者町３−８−１３　ＴＫ関内プラザ５０９号室,2017/12/28,
サ,113479,三協オイルレス工業株式会社,183-0036,東京都府中市日新町１−１−５,2017/08/05,http://www.sankyo-oilless.co.jp
サ,222915,三共化学工業株式会社,730-0845,広島県広島市中区舟入川口町１９−３,2018/04/01,
サ,125322,三共化学薬品株式会社,254-0016,神奈川県平塚市東八幡３−１６−３,2020/03/16,http://www.sankyo-chemicals.co.jp/
サ,125364,三協家具,769-0102,香川県高松市国分寺町国分４４７−４,2020/04/01,
サ,103043,三京化成株式会社,541-0057,大阪市中央区北久宝寺町１−９−８,2018/07/22,http://www.sankyokasei-corp.co.jp
サ,113135,三共化成株式会社,170-0013,東京都豊島区東池袋３−２１−１８　第一笠原ビル３０５号,2018/04/30,http://www.sankyou.jp/
サ,503035,三協化成産業株式会社,450-8520,愛知県名古屋市中村区名駅三丁目１２番１２号,2019/03/13,http://sankyo-kasei.co.jp/
サ,210251,三協瓦工業有限会社,367-0212,埼玉県本庄市児玉町児玉１６１７−１,2018/03/30,
サ,113774,三協金属株式会社,569-0036,大阪府高槻市辻子３−３−４,2018/03/30,http://www.sankyo-metal.com/
サ,103793,三共光学工業株式会社,116-0012,東京都荒川区東尾久５−２０−３,2020/02/12,http://www.sankyou-kogaku.co.jp
サ,103471,三協工業株式会社,370-0523,群馬県邑楽郡大泉町吉田１２２１−６,2017/10/16,
サ,125354,有限会社サンキョウ工業,599-8113,堺市東区日置荘田中町９１−１,2017/03/28,
サ,224430,三共工業株式会社,430-0841,静岡県浜松市南区寺脇町６５３,2019/04/01,
サ,224455,三恭工業有限会社,510-1326,三重県三重郡菰野町杉谷１５７２−２４６,2019/04/01,
サ,103143,三協高分子株式会社,471-0842,愛知県豊田市土橋町４−９,2018/09/06,http://www.sankyo-kobunshi.co.jp
サ,213973,三協サッシ工業株式会社,135-0002,東京都江東区住吉２−３−１２,2019/01/19,
サ,103027,株式会社三共社,101-0038,東京都千代田区神田美倉町１,2019/10/09,http://www.sankyosha.co.jp
サ,120056,三共商事株式会社,101-0021,東京都千代田区外神田４−６−１０,2017/07/11,http://www.sankyo-shoji.co.jp
サ,103383,三共精機株式会社,601-8328,京都市南区吉祥院九条町４９,2019/03/05,http://www.sankyo-seiki.com
サ,113491,三共精機株式会社,144-0055,東京都大田区仲六郷１−９−１６,2017/08/23,http://www.3kyou.co.jp
サ,113300,三協精器工業株式会社,533-0006,大阪市東淀川区上新庄３−１９−７５,2017/07/10,http://www.sankyo-seiki.co.jp
サ,113346,株式会社三協製作所,578-0901,大阪府東大阪市加納５−１０−４３,2017/05/10,http://www.sankyo-seisakusyo.co.jp
サ,123342,株式会社三共製作所,114-8538,東京都北区田端新町３−３７−３,2020/01/07,http://www.sankyo-seisakusho.co.jp/
サ,123400,株式会社三協製作所,224-0003,横浜市都筑区中川中央１−２８−１１　平本ビル４Ｆ,2020/04/03,http://www.sankyo-ss.co.jp
サ,113445,三協精密株式会社,399-7103,長野県安曇野市明科光５８２,2017/06/24,http://www.sankyoseimitsu.co.jp
サ,224972,三協設備株式会社,661-0952,兵庫県尼崎市椎堂１−２−６,2019/04/01,
サ,101966,株式会社三協ソフトウエア,260-0025,千葉市中央区問屋町１−５５　シーオービル５Ｆ,2018/11/27,http://www.sankyosoftware.co.jp
サ,213057,三協立山株式会社,933-8610,富山県高岡市早川７０番地,2019/02/01,http://www.st-grp.co.jp
サ,213790,三共通商株式会社,790-0824,愛媛県松山市御幸１丁目３０６番地,2018/08/04,http://www.sankyotsusho.co.jp
サ,212914,有限会社三共テクノ,130-0012,東京都墨田区太平２−１５−７狩野ビル１階,2019/11/13,
サ,229763,三協テック株式会社,933-8610,富山県高岡市早川７０番地,2017/06/13,
サ,223353,三協テック株式会社北海道（その他）,061-1112,北海道北広島市共栄５４番地１０,2018/07/01,
サ,125123,三共電気株式会社,105-0013,東京都港区浜松町１−２７−１７,2020/01/21,http://www.sankyo-dnk.co.jp
サ,213077,三共電気工業株式会社,060-0806,北海道札幌市北区北６条西６丁２番地,2019/05/01,http://sankyo-e.co.jp
サ,113068,株式会社三共電機製作所,652-0812,神戸市兵庫区湊町２−４−１７,2018/04/02,
サ,102893,三京電産株式会社,613-0023,京都府久世郡久御山町野村村東１１５,2019/11/21,
サ,113929,三恭東和精機株式会社,191-0001,東京都日野市栄町５−１８−１,2018/09/19,
サ,100619,三京塗料株式会社,166-0003,東京都杉並区高円寺南１−１−２,2020/02/10,
サ,225002,三協フロンテア株式会社,277-8539,千葉県柏市新十余二５番地,2019/04/01,http://www.sankyofrontier.com
サ,101605,三協物産株式会社,124-0013,東京都葛飾区東立石１−２１−３,2018/08/20,http://www.sankyo-bussan.com
サ,212148,三協防災株式会社,530-0028,大阪府大阪市北区万歳町４番１２号,2018/04/19,
サ,123377,三共木工株式会社,350-1151,埼玉県川越市今福２７７６−２,2020/01/23,http://www.sankyo-mokko.co.jp/
サ,214289,株式会社三協リフォームメイト,252-1104,神奈川県綾瀬市大上１−１２−２５,2019/07/19,
サ,210443,株式会社三共冷熱,720-0802,広島県福山市松浜町４−２−２２,2018/07/22,http://www.sankyo-r.co.jp/
サ,225001,三協レジナス株式会社,350-1332,埼玉県狭山市大字下奥富６３３番地の１,2019/04/01,
サ,502887,三協ワシメタル株式会社,933-0951,富山県高岡市長慶寺５７５,2019/10/17,http://www.sankyo-washimetal.co.jp/
サ,503121,株式会社三共精機,800-0232,福岡県北九州市小倉南区朽綱東２−２８−１,2020/01/31,
サ,103541,三基ルーバ株式会社,103-0006,東京都中央区日本橋富沢町７−１３,2017/12/16,http://www.sanki-louver.co.jp/
サ,113110,三金株式会社,550-0011,大阪市西区阿波座２−２−１,2017/05/17,http://www.sankin-net.com/
サ,123177,サンキン株式会社,550-0013,大阪市西区新町２−１５−２７,2019/04/11,http://www.sankin.co.jp
サ,127807,株式会社三金,101-0041,東京都千代田区神田須田町２−２３,2019/03/13,http://www.sankin-sins.co.jp
サ,113624,三金螺子工業株式会社,455-0801,名古屋市港区小碓２−８２,2017/12/20,http://www.sankin-rashi.co.jp
サ,113005,株式会社三技協,224-0053,横浜市都筑区池辺町４５０９,2017/08/19,http://www.sangikyo.co.jp/
サ,121446,株式会社三技協イオス,224-0053,横浜市都筑区池辺町４５１２,2018/04/18,http://www.sgc-eos.co.jp/
サ,227292,有限会社サン技研,861-5253,熊本県熊本市南区八分字町２６１番地３,2018/01/13,http://kumamoto.e-machi.ne.jp/108546/
サ,129251,一般社団法人産業環境管理協会,101-0044,東京都千代田区鍛冶町２−２−１　三井住友銀行神田駅前ビル,2018/02/02,http://www.jemai.or.jp/
サ,224654,産業リーシング株式会社,101-0062,東京都千代田区神田駿河台３−４−３,2019/04/01,http://www.sangyo-leasing.co.jp
サ,224336,株式会社サンクス,136-0071,東京都江東区亀戸６−４２−７ｋフラット２Ｆ,2019/03/01,
サ,103263,株式会社サンクスコーポレーション,132-0003,東京都江戸川区春江町２−４９−１０,2018/10/21,http://www.thanxs.com
サ,227555,サンクリーン（その他）,063-0032,北海道西区西野２条７丁目６−１２−３０３,2018/03/09,
サ,227367,サンクリエイテム工業株式会社,290-0255,千葉県市原市光風台５−５１６,2018/02/09,
サ,504439,ＳＵＮＣＡＲＥ　ＨＯＬＤＩＮＧＳ株式会社,921-8155,石川県金沢市高尾台１丁目８４番地,2018/06/19,http://www.suncare-life.com/
サ,120133,株式会社三桂,160-0022,東京都新宿区新宿４−４−１,2017/07/25,http://business3.plala.or.jp/sankei/
サ,123270,株式会社三啓,136-0075,東京都江東区新砂１−６−３５,2019/07/27,http://www.sankei-coltd.co.jp
サ,124629,三恵株式会社,955-0072,新潟県三条市元町１５−１６,2016/11/24,http://www.s-sankei.co.jp
サ,126844,株式会社三恵,261-0011,千葉県千葉市美浜区真砂３−６−５,2018/05/15,http://3k-sankei.co.jp/
サ,210113,三恵株式会社,577-0013,大阪府東大阪市長田中２丁目２番２８号,2017/12/25,http://www.sankei.kouji.biz
サ,224668,三恵株式会社,105-0013,東京都港区浜松町１丁目１２番地６号,2019/04/01,
サ,123302,株式会社三恵イーグル,224-0057,横浜市都筑区川和町８３４,2019/12/28,http://www.sankei-eagle.co.jp/
サ,503335,株式会社三恵エンジニアリング,465-0024,愛知県名古屋市名東区本郷二丁目１４１番地,2019/01/08,http://www.sankei-eng.co.jp
サ,101294,サンケイ化学薬品株式会社,815-0082,福岡市南区大楠２−６−２４,2018/04/23,
サ,113318,三惠加工株式会社,708-1225,岡山県津山市西下４６１−１,2017/06/10,
サ,123163,三恵技研工業株式会社,115-0044,東京都北区赤羽南２−５−１,2019/07/02,http://www.sankei-gk.co.jp
サ,503712,株式会社三恵技研工業,319-1414,茨城県日立市日高町５−５−１５,2019/10/22,http://www2.ocn.ne.jp/^skg
サ,221122,株式会社サンケイ工業,001-0915,北海道札幌市北区新琴似町７８１番地６,2019/03/01,
サ,502621,株式会社三恵舎,154-0015,東京都世田谷区桜新町１−２６−１,2018/05/08,http://www.sankeisha-ltd.com/index.html
サ,122946,株式会社サンケイ商会,802-0001,福岡県北九州市小倉北区浅野１−２−３９,2019/01/05,
サ,229023,株式会社三桂商会,980-0023,宮城県仙台市青葉区北目町３番６号,2019/05/23,
サ,102161,産経商事株式会社,160-0004,東京都新宿区四谷２−１０,2019/01/21,http://www.sankeisyoji.com
サ,113653,株式会社三桂製作所,146-8585,東京都大田区下丸子４−２１−１,2018/02/28,http://www.sankei-ss.co.jp/
サ,128723,株式会社サン計装,930-0127,富山県富山市呉羽町５９７３−３２,2020/01/24,
サ,113043,三恵プラスチックス株式会社,444-2134,愛知県岡崎市大樹寺１−１０−１２,2018/03/12,http://www.sankeipla.ecnet.jp/
サ,113910,サンケミカル株式会社,503-0401,岐阜県海津市南濃町津屋１５１１,2018/08/10,http://www.sunchemi.co.jp/
サ,226454,有限会社サンケミカル,140-0013,東京都品川区南大井３−３４−２,2017/03/01,
サ,213214,株式会社サンケン,465-0065,愛知県名古屋市名東区梅森坂４−１０１梅森荘１０棟４０５,2017/04/28,
サ,213906,株式会社三建,264-0017,千葉県千葉市若葉区加曽利町９３２−４　須藤ビル２階,2018/11/24,
サ,211860,株式会社サンケン・エンジニアリング,815-0082,福岡県福岡市南区大楠２丁目１３番７号,2017/10/06,www.sanken-eng.co.jp
サ,211555,三建金物株式会社,510-0891,三重県四日市市日永西２丁目２１番地１号,2020/02/24,
サ,227499,株式会社三建管工技研,069-0238,北海道空知郡南幌町元町１丁目３番１２号,2018/02/28,
サ,211344,三建工業株式会社,370-0801,群馬県高崎市上並榎町１４５−８,2019/08/26,
サ,228570,サンケン興業株式会社,656-0025,兵庫県洲本市本町３丁目１番２号,2018/10/19,
サ,504573,三研工業株式会社,124-0013,東京都葛飾区東立石２丁目２０番１１号,2019/07/08,http://www.sanken-mo.co.jp
サ,224568,三建サービス工事株式会社,103-0015,東京都中央区日本橋箱崎町６−９,2019/04/01,
サ,224312,三建産業株式会社,356-0004,埼玉県ふじみ野市上福岡３−６−６,2019/03/01,
サ,102907,株式会社サンケンシステム,144-0052,東京都大田区蒲田４−３３−５,2019/12/03,http://www.sankensya.co.jp
サ,213052,三建設備工業株式会社,104-0033,東京都中央区新川１−１７−２１　茅場町ファーストビル,2019/04/01,http://skk.jp
サ,103050,サンケン電気株式会社,352-8666,埼玉県新座市北野３−６−３,2019/03/28,http://www.sanken-ele.co.jp
サ,210869,三建塗装株式会社,010-0802,秋田県秋田市外旭川字田中６番地,2019/01/29,http://www.sankenpaint.com
サ,227805,株式会社サン研ライフサービス,079-0181,北海道岩見沢市岡山町１２９番地２３,2018/04/10,
サ,102652,ＳＡＮＫＯ株式会社,309-1703,茨城県笠間市鯉渕６５２６−９７,2019/07/05,http://www.sankobd.com
サ,103925,サンコー株式会社,760-0064,香川県高松市朝日新町２０−４,2019/09/04,http://www.sanko-kk.net/
サ,113129,株式会社サンコー,399-0782,長野県塩尻市広丘野村９５９,2018/09/10,http://www.sko.co.jp
サ,125410,株式会社サンコー,544-0004,大阪市生野区巽北２−１２−３,2020/04/18,http://www.nc-sanko.com/
サ,225061,株式会社サンコー,734-0021,広島県広島市南区上東雲町２５−５,2019/04/01,
サ,124304,株式会社サンコー・インダストリアル・オートメーション,379-2312,群馬県みどり市笠懸町久宮３１０,2019/06/30,http://www.sanko-ia.co.jp
